review_id,app_name,app_category,rating,rating_bucket,review_text,review_length,word_count,review_date,review_day_of_week,thumbs_up_count,app_version,reply_content,has_reply,sentiment_score,sentiment_label,churn_risk,explicit_churn_mention,churn_signal,theme_cluster,complaint_theme
c9c5df6f-719a-4b04-a60c-19188ecd18a9,Amazon,marketplace,1.0,low,worst delivery services by amazon i ever faced. Dont buy products here very poor service by delivery agents.,108,18,2026-09-19 19:15:38,Saturday,0.0,32.17.0.300,,0,-0.76,negative,1,0,1,2,delivery_issues
9679c54b-4dc4-4bd0-8560-58b824ea2fb5,Amazon,marketplace,5.0,high,good,4,1,2026-09-19 19:08:01,Saturday,0.0,32.17.0.300,,0,0.7,positive,0,0,0,-1,not_at_risk
dd254da6-5071-4d56-acc8-597ef8362f58,Amazon,marketplace,1.0,low,"Few days back I was using this app in my phone from last many years, unable to find Amazon shopping app now in google play store, i am using android 11.0 ver, now thru website, when clicked on app download, it's displaying message ""Your device is not compatible with this version"". Not found any solution to resolve this issue, even updated google, cleared cache, cleared storage, but nothing happens.",401,69,2026-09-19 19:04:43,Saturday,0.0,30.19.0.300,,0,-0.04,neutral,0,0,0,-1,not_at_risk
312cd354-faa3-49b2-af9b-ff38c5cc0dea,Amazon,marketplace,5.0,high,good,4,1,2026-09-19 19:03:29,Saturday,0.0,32.16.2.300,,0,0.7,positive,0,0,0,-1,not_at_risk
8251e719-933e-49e0-b3f8-867936df221a,Amazon,marketplace,2.0,low,please help to download for realme C2 4G mobile aur suggest any lite version or old version for amazon pay,106,20,2026-09-19 19:02:33,Saturday,0.0,24.6.0.300,,0,0.1,positive,0,0,0,-1,not_at_risk
75219eb7-4ccc-4c37-a785-0fef2931cf2b,Amazon,marketplace,5.0,high,it is a very good aap,21,6,2026-09-19 18:59:24,Saturday,0.0,32.17.0.300,,0,0.9099999999999999,positive,0,0,0,-1,not_at_risk
4d2cf167-77b5-41de-a517-183b2b41dc66,Amazon,marketplace,1.0,low,यह app मे कस्टमर केयर से जल्दी बात नहीं होता है केसा सिस्टम चेंज कर दिया गया है कस्टमर परेशान रहता है बात करने के लिए बकवास app हो गया है अमेज़न इसको सुधार करे बहुत परेशान होता है app अमेज़न app को जल्दी सुधार करे,211,46,2026-09-19 18:48:37,Saturday,1.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
b3076482-d3d0-4d35-9714-c4f0ea43411a,Amazon,marketplace,5.0,high,good app,8,2,2026-09-19 18:38:34,Saturday,0.0,,,0,0.7,positive,0,0,0,-1,not_at_risk
d466dd51-0cd3-46e6-b7ef-f53bcacb1b9e,Amazon,marketplace,1.0,low,I can't download the app it says not competitable for this version,66,12,2026-09-19 18:35:12,Saturday,0.0,32.12.4.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
e0f32d05-7691-4999-adba-2518d9cc7e07,Amazon,marketplace,1.0,low,"Credit Cards Are Not Giving in app.fixed Deposits are not there in the app.mortgage loan is not giving,personal loan is not giving and home loans and bike loans and car loans and business loans and education loans and loans against property are not giving in this app and credit cards are not giving in this app and consumer loans are not giving in this app and most Slowest,most wastest app,most poorest service app,no options are there,most difficulty app.RESEARCH AND ANALYSIS WING (RAW)..",492,82,2026-09-19 18:30:52,Saturday,1.0,32.17.0.300,,0,0.1346153846153846,positive,0,0,0,-1,not_at_risk
697ede80-84b1-4250-af49-4922db78e56c,Amazon,marketplace,1.0,low,third class app,15,3,2026-09-19 18:26:44,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
f9e25428-ad41-4281-bc4e-56978d2db21b,Amazon,marketplace,4.0,high,good so far,11,3,2026-09-19 18:26:17,Saturday,1.0,32.17.0.300,,0,0.39999999999999997,positive,0,0,0,-1,not_at_risk
43b6abfd-a502-410d-854a-50ffacf855d5,Amazon,marketplace,5.0,high,"I'm using this since 2016. During the period, I have not faced any issue with the products, customer support, deals, delivery services, product returns, replacements, app interface etc. For me shoping means ""AMAZON"". Just love it",229,36,2026-09-19 18:20:31,Saturday,0.0,32.17.0.300,,0,0.5,positive,0,0,0,-1,not_at_risk
59b19ec3-41d0-4cec-8f43-c37e26444e15,Amazon,marketplace,5.0,high,very good 👍,11,3,2026-09-19 18:20:18,Saturday,0.0,,,0,0.9099999999999999,positive,0,0,0,-1,not_at_risk
6b509f2f-9bb3-4cec-b07c-51e478e5d15d,Amazon,marketplace,1.0,low,Huge price difference if compared with other shop sites.,56,9,2026-09-19 18:17:56,Saturday,0.0,,,0,0.13749999999999998,positive,0,0,0,-1,not_at_risk
1ed3cb06-3901-45e0-b776-580f6bbaf856,Amazon,marketplace,5.0,high,bahut achcha hai,16,3,2026-09-19 18:12:27,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
a54cc2bf-074c-4c9e-a5be-6f99d76ce1f0,Amazon,marketplace,1.0,low,they dont even deliver packages they just return the money in wallet if i try to buy something using tge wallets money they just dont delivery it,145,27,2026-09-19 17:46:44,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
6fa6a434-7a1b-4def-85fd-634e6203ab48,Amazon,marketplace,1.0,low,"Forget being better—you’re not even good. Your app, after-sales service, customer support, and delivery agents are all extremely disappointing. Not a single aspect of the overall experience has been satisfactory. Honestly, even a rating of 1 star feels more than what this level of service deserves.",299,46,2026-09-19 17:33:11,Saturday,0.0,32.17.0.300,,0,0.20595238095238097,positive,0,0,0,-1,not_at_risk
74280a52-d12a-4864-8f20-edcdcabe774e,Amazon,marketplace,1.0,low,showing my device isn't compatible but phone is good,52,9,2026-09-19 17:32:05,Saturday,0.0,,,0,0.7,positive,0,0,0,-1,not_at_risk
e9150641-6f39-4fc4-be8e-319561eebf2e,Amazon,marketplace,1.0,low,"Very bad experience from Amazon ,no one use Amazon account ,there is no customer support team jarurat se jyada ghatiya app hai customer support team nhi hai inke paas",166,29,2026-09-19 17:27:16,Saturday,0.0,32.17.0.300,,0,-0.9099999999999998,negative,1,0,1,1,non_english
810901c8-2def-47de-a83d-3580d921e26d,Amazon,marketplace,1.0,low,"worst experience with Amazon, delivery partner was so rude and unprofessional behaviour",87,12,2026-09-19 17:23:30,Saturday,0.0,,,0,-0.65,negative,1,0,1,2,delivery_issues
8e9996c6-d70e-495d-b7e8-3b48ff2d77b2,Amazon,marketplace,5.0,high,Nices,5,1,2026-09-19 17:17:07,Saturday,0.0,32.12.4.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
8440b133-5850-4df2-8d84-6444b4480132,Amazon,marketplace,1.0,low,New Comments: Mostly they send Old dates milk and then it gets curdled. Very disappointed with the service. Older Comments: Selling Expired Products and saying no return policy. Very disappointed with the service offered by Amazon on food items. This can leads to food poison.,276,45,2026-09-19 17:09:42,Saturday,0.0,32.17.0.300,,0,-0.1744949494949495,negative,1,0,1,3,returns_refunds_support
e48866c8-aaec-4aad-aed0-c0364ba09082,Amazon,marketplace,5.0,high,good,4,1,2026-09-19 17:07:52,Saturday,0.0,28.10.0.300,,0,0.7,positive,0,0,0,-1,not_at_risk
8d95b798-c553-4f0b-a0ad-452383d1dd37,Amazon,marketplace,1.0,low,Amazon is a scam. do not buy anything.,38,8,2026-09-19 17:02:49,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
38434fce-5a29-4587-bb0e-9526bdba1aed,Amazon,marketplace,1.0,low,downgrade the app version showing not compiteable,49,7,2026-09-19 17:01:49,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
759728b7-0f28-431d-a3db-28fd545675d5,Amazon,marketplace,1.0,low,"The product I received is not like what was shown; 300 rupees is an exorbitant price for it, and the service is terrible. You should send exactly what is displayed, or else don't send anything at all. The service is awful—I advise against online shopping and placing orders.",274,48,2026-09-19 16:54:19,Saturday,0.0,32.17.0.300,,0,-0.375,negative,1,0,1,3,returns_refunds_support
5bd93d0b-c6cd-4420-847d-4fae20da613e,Amazon,marketplace,1.0,low,worst app ever,14,3,2026-09-19 16:54:11,Saturday,0.0,32.16.2.300,,0,-1.0,negative,1,0,1,3,returns_refunds_support
9c44d266-b5cd-4482-a540-90b4251ae0b4,Amazon,marketplace,5.0,high,सई,2,1,2026-09-19 16:43:20,Saturday,1.0,16.12.2.350,,0,0.0,neutral,0,0,0,-1,not_at_risk
d4c0c45a-65cb-45ee-bd15-dba6de7aebb3,Amazon,marketplace,2.0,low,"delivers expired items on prepaid orders.... received so good soy milk on 19/9/26 with use before date of 8/8/26...now money will be refunded after 5 days...WHY!!!?? IAS Munde to send FSSAI Faridabad for inspection of the delivery point of Amazon, Faridabad, Haryana.",267,42,2026-09-19 16:24:17,Saturday,0.0,,,0,1.0,positive,0,0,0,-1,not_at_risk
b69c7320-b3d0-4ca0-b3ef-e98a863c39ce,Amazon,marketplace,5.0,high,gooooooood,10,1,2026-09-19 16:17:25,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
1924c5ff-eae0-4f20-a42a-bf2cbed16627,Amazon,marketplace,1.0,low,Customer support is not appropriate. Defective products selling maximum.,72,9,2026-09-19 16:03:38,Saturday,0.0,32.17.0.300,,0,-0.25,negative,1,0,1,3,returns_refunds_support
8e12e4f6-06b9-4ad0-b47e-d49bedc2f469,Amazon,marketplace,5.0,high,good for shopping,17,3,2026-09-19 16:02:42,Saturday,0.0,32.16.2.300,,0,0.7,positive,0,0,0,-1,not_at_risk
78477050-7adc-48e2-87fb-65774affc561,Amazon,marketplace,5.0,high,very best,9,2,2026-09-19 16:01:23,Saturday,0.0,32.15.0.300,,0,1.0,positive,0,0,0,-1,not_at_risk
4c21d214-deff-4d4d-a93c-2e365f45f69d,Amazon,marketplace,1.0,low,Why aren't my orders being delivered yet.,41,7,2026-09-19 15:54:43,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
6238d6bf-f895-43c2-942b-16bb3a1393d6,Amazon,marketplace,1.0,low,did not find amazon customer service call or chat option for any issue,70,13,2026-09-19 15:53:41,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
b340ec53-2f67-43b6-889a-ad4386e91173,Amazon,marketplace,1.0,low,bahut hi bekar hai muj mera refund abhi tak recieved nhi hu hai 17 sep ko mera return wala parcel picup ho gya tha pr 3 din ho gye hai abhi tak muj mera refund nhi mila hai,172,38,2026-09-19 15:50:46,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
4a9aa2e3-d8e7-4e04-b1b3-2f67926dd63b,Amazon,marketplace,1.0,low,does not support with my device,31,6,2026-09-19 15:48:11,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
b9c4049f-dc2f-40b7-8fd8-4c7a21d749a6,Amazon,marketplace,5.0,high,"Best shopping app! Product ki quality aur variety bohot acchi hai. App ka interface bhi use karne mein bohot smooth hai.""",121,21,2026-09-19 15:45:38,Saturday,0.0,,,0,0.7,positive,0,0,0,-1,not_at_risk
07229002-4258-4491-8b3b-d486a5016b02,Amazon,marketplace,5.0,high,i love amazon,13,3,2026-09-19 15:45:05,Saturday,0.0,32.17.0.300,,0,0.5,positive,0,0,0,-1,not_at_risk
65b97fdc-f5b4-4413-8bdc-d3b1f03ae9ca,Amazon,marketplace,5.0,high,awesome 😎,9,2,2026-09-19 15:25:53,Saturday,0.0,32.17.0.300,,0,1.0,positive,0,0,0,-1,not_at_risk
e7e7ecec-3888-4582-bc85-746b323f87d4,Amazon,marketplace,1.0,low,"worst customer support and specialist team, returned products and Amazon is neither refunding the money nor returning the item, and specialist team has not taken any action neither any reply for Grievance team on email, worst service experience inspite of being a prime member.",277,44,2026-09-19 15:24:32,Saturday,0.0,32.17.0.300,,0,-0.6333333333333333,negative,1,0,1,3,returns_refunds_support
38450078-2b25-4d25-a353-bd46e7f6e2ea,Amazon,marketplace,1.0,low,delivery agent bahut kharab haii mai call receive nhi kar paya too boo mera parcel le ka r hii chala gaya ghar k 2 kilometre piche se hii bhag gaya,147,30,2026-09-19 15:15:59,Saturday,0.0,32.11.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
6c14f9f3-f873-4dc7-b210-02136d9971f6,Amazon,marketplace,1.0,low,while returning a product they will pick up soon but for refund they take more than 25 days,91,18,2026-09-19 15:06:15,Saturday,0.0,32.17.0.300,,0,0.5,positive,0,0,0,-1,not_at_risk
9ed8c237-e98b-4e39-b550-f935b5a0db4a,Amazon,marketplace,5.0,high,very good,9,2,2026-09-19 15:02:27,Saturday,0.0,32.15.0.300,,0,0.9099999999999999,positive,0,0,0,-1,not_at_risk
cbe872fb-0342-424d-97dd-9ba409d79ed1,Amazon,marketplace,5.0,high,good,4,1,2026-09-19 14:59:13,Saturday,0.0,32.17.0.300,,0,0.7,positive,0,0,0,-1,not_at_risk
e3647c6b-0be3-4469-b172-88430c3df988,Amazon,marketplace,5.0,high,good service great experience shoping,37,5,2026-09-19 14:55:34,Saturday,0.0,,,0,0.75,positive,0,0,0,-1,not_at_risk
1019c970-772c-45f3-bb03-06fc2332656e,Amazon,marketplace,1.0,low,"Bilkul bekaar app hai, slow itna hai sahi c kam nahi karta, aur na hi helpline number wale employers kaam karte hai, pata nahi ajeeb c policies hai inki, totally disappointed",174,31,2026-09-19 14:50:17,Saturday,0.0,32.17.0.300,,0,-0.525,negative,1,0,1,1,non_english
7ae0c4ca-a670-4eef-b350-9210b56893df,Amazon,marketplace,5.0,high,👍👍,2,1,2026-09-19 14:47:29,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
73d8efb2-8f3f-4457-a114-b50cb1516072,Amazon,marketplace,1.0,low,very very bad👎👎👎👎🙁,18,3,2026-09-19 14:44:38,Saturday,0.0,32.17.0.300,,0,0.26,positive,0,0,0,-1,not_at_risk
40553368-a09d-4982-b125-3a71c48e8f73,Amazon,marketplace,1.0,low,worst experience every time late delivery,41,6,2026-09-19 14:36:04,Saturday,0.0,32.17.0.300,,0,-0.65,negative,1,0,1,2,delivery_issues
fabe33c0-dcd7-4f23-a729-5465c9835255,Amazon,marketplace,5.0,high,lekin yah mujhe lekin yah mujhe vah nahin deta Hai cash on delivery image,73,14,2026-09-19 14:32:13,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
cce984ef-b528-417a-a028-9042634a53df,Amazon,marketplace,1.0,low,"jab jarurat hoti hai tab to kuch aata hi nhi hai , abhi just abhi 4 baar order kre wait kra phir cancel kr dia aur ek sath alag alag do order kr diye to pehle waala bta hi Diya paise bhi nhi mile mujhe compensation bhi nhi mila aur abhi bhi wait kr rhi hu jo doosra order hai mujhe ye bohot bakwaas lagi koi dushmani nhi hai is app ke sath par literally I am just still waiting... Aaj ke baad amazon Krna band. For amazon I need my compensation.",445,92,2026-09-19 14:26:05,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
46e54f00-7aea-44f2-831e-2560390581de,Amazon,marketplace,1.0,low,"Amazon has the worst delivery team at 560082, the delivery person has cancelled the order by falsely claiming the recipient has rejected it, he has not called or attempted to deliver. There was another order without OTP, he had marked it as delivered without delivering. It's a loss for you as well if the product reaches the final delivery station and the lazy delivery person cancels without attempting.",405,68,2026-09-19 14:25:43,Saturday,11.0,32.17.0.300,,0,-0.31,negative,1,0,1,2,delivery_issues
6ef792d8-262e-44af-b00d-b09a4cd40449,Amazon,marketplace,1.0,low,"Very disappointed with the refund experience. My refund has been pending for many days, and there is no proper option in the app to directly contact customer support or chat with an agent regarding the issue. Customers should not have to struggle to find a way to raise a simple refund complaint. Please improve the customer support and provide an easily accessible chat/call option for unresolved refund issues.",412,68,2026-09-19 14:16:14,Saturday,0.0,32.17.0.300,,0,-0.042857142857142864,neutral,0,0,0,-1,not_at_risk
51cf457c-0a54-422d-92b8-aea8f45f5128,Amazon,marketplace,1.0,low,पागल आहे कोणी डाउनलोड करू नका,29,6,2026-09-19 14:13:11,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
f69d727f-dc19-43ff-9f7e-f8718d57cc6f,Amazon,marketplace,1.0,low,Still continuing the India's no-1 very very slow app. This app has taken a long long time to open the page and is also not a friendly app. Sometimes the 'order' option shows invisible. Several times are told to the customer care but there's no response from the Amazon.,269,49,2026-09-19 14:12:17,Saturday,2.0,32.17.0.300,,0,-0.11291666666666667,negative,1,0,1,3,returns_refunds_support
3abed048-6b39-4f84-9344-d3e43a474349,Amazon,marketplace,1.0,low,very poor service of Amazon. he did not even deliver the products which we order and don't give us our refund where is very poor service of Amazon. I will never buy the product at in this app please guys don't order any products at this app,240,47,2026-09-19 14:09:29,Saturday,0.0,32.17.0.300,,0,-0.52,negative,1,0,1,0,fake_products_fraud
9135d91c-8a8a-4283-bd11-7a57949c7b6e,Amazon,marketplace,2.0,low,So basically this is a worldwide used app and still doesn't have the contact details of Amazon customer service? So am I not supposed to call someone again if I want help? Then why should I even use this app? Bad overall experience.,232,43,2026-09-19 14:07:17,Saturday,0.0,32.17.0.300,,0,-0.3499999999999999,negative,1,0,1,3,returns_refunds_support
db47665b-16aa-47a7-8e2e-3154d8a61dee,Amazon,marketplace,1.0,low,Dr pllàbbqabbbbbbafbgb. ibn అంతా. ఇ abc,39,6,2026-09-19 13:57:37,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
7df4a239-a0ac-4e3d-aab0-4f86ee82042c,Amazon,marketplace,5.0,high,exilent,7,1,2026-09-19 13:51:04,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
65745264-0ae2-4579-be26-03618a10be57,Amazon,marketplace,5.0,high,account,7,1,2026-09-19 13:49:36,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
893485d7-9279-4e45-8bf1-d9ed24ba2070,Amazon,marketplace,2.0,low,"Ordered 3 shuttlecocks. The delivery was postponed multiple times, and when it finally arrived, the package contained hibiscus powder instead of shuttlecocks. 🤦 Customer support was not helpful with a refund/return and only offered a replacement. So after waiting weeks, I’m still waiting for the actual product. This was ordered through a Prime account. Really disappointing experience. What is the point of Prime if delivery is repeatedly delayed and the wrong product is delivered ?",485,75,2026-09-19 13:42:55,Saturday,0.0,32.17.0.300,,0,-0.18333333333333335,negative,1,0,1,2,delivery_issues
c5fecb7e-96d5-4786-abeb-888ae25b00e1,Amazon,marketplace,1.0,low,customer care service is 3rd grade quality.,43,7,2026-09-19 13:42:38,Saturday,0.0,32.16.2.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
5427d839-0ad8-49f8-bd8b-e7bae7931eec,Amazon,marketplace,1.0,low,I ordered earpods and got the wrong product and put it for return and after the item was taken they refused to give refund telling that the product was not the correct product ( which even I didn't get ),203,40,2026-09-19 13:35:17,Saturday,0.0,32.17.0.300,,0,-0.5,negative,1,0,1,3,returns_refunds_support
cb27661d-6971-46f9-8dd0-b8bf58b08b1f,Amazon,marketplace,4.0,high,yay for me and I love you❤️ all of us inka time t ttyl uuu uuummm uhyy,70,17,2026-09-19 13:34:53,Saturday,0.0,32.17.0.300,,0,0.5,positive,0,0,0,-1,not_at_risk
2e4ea888-863e-4cf7-b2e9-818cd2a383b0,Amazon,marketplace,1.0,low,ismai quality bhi achi ni aati Or paise bhi jyada hote hai koi download mat karo🤬🤬,82,16,2026-09-19 13:27:55,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
df706166-457e-40f4-9734-ea6fedf0383a,Amazon,marketplace,5.0,high,only this app feels different I have been shopping online for 8 years but Amazon you are the best app with best customer support,128,24,2026-09-19 13:19:13,Saturday,1.0,,,0,0.5,positive,0,0,0,-1,not_at_risk
8de46036-5179-4389-8375-3bf33a138338,Amazon,marketplace,3.0,mid,Ob vrrhfs rhhdehuuv எதுவும் இல்லை,33,5,2026-09-19 13:16:35,Saturday,1.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
f14c8dc6-df25-453d-91b8-224c96cf888d,Amazon,marketplace,1.0,low,"very bed i received old used product to much bad experience, do not use",71,14,2026-09-19 13:14:50,Saturday,1.0,32.17.0.300,,0,-0.13333333333333328,negative,1,0,1,3,returns_refunds_support
c0f426a9-5516-4ed7-8e5c-6d441dfb7631,Amazon,marketplace,1.0,low,very bad app I had ordered a tshirt with size s and colour olive they delivered L size and red colour tshirt. another case I had ordered a hoodie with size s it delivered size m when I make a call to customer care they are totally not cooperative. worst app don't buy anything from here better to use flipkart or ajio,317,62,2026-09-19 13:04:12,Saturday,0.0,32.17.0.300,,0,-0.2819999999999999,negative,1,0,1,3,returns_refunds_support
c208b377-2a60-4002-929e-00e705141ec4,Amazon,marketplace,1.0,low,because -5 rating is not available that's why I am giving one,61,12,2026-09-19 13:03:41,Saturday,0.0,,,0,-0.2,negative,1,0,1,3,returns_refunds_support
e16bd692-f6bf-4400-a6bc-5e770009cdc0,Amazon,marketplace,4.0,high,nice,4,1,2026-09-19 12:59:13,Saturday,0.0,,,0,0.6,positive,0,0,0,-1,not_at_risk
154877e8-ab92-4c95-a85a-bc3a498b8a3c,Amazon,marketplace,5.0,high,good,4,1,2026-09-19 12:59:07,Saturday,0.0,32.17.0.300,,0,0.7,positive,0,0,0,-1,not_at_risk
3535ac55-4eee-4aab-8aad-312b2a7f4a03,Amazon,marketplace,4.0,high,good,4,1,2026-09-19 12:58:48,Saturday,0.0,32.3.0.300,,0,0.7,positive,0,0,0,-1,not_at_risk
591203fe-3a5c-4def-a867-fb65465d94ae,Amazon,marketplace,5.0,high,এ t esAvf is e,14,5,2026-09-19 12:45:47,Saturday,0.0,32.15.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
98d89924-6ccd-4253-85a2-2524ed0724a1,Amazon,marketplace,1.0,low,"Very disappointing experience with Amazon. Payment karne ke baad delivery date baar-baar 1-2 din extend hoti rahi, aur kabhi product receive na hone ke bawajood delivered mark kar diya gaya. Customer care se baat karna bhi bahut difficult hai—IVR aur multiple steps ke baad executive tak pahunchte hain. Refund mein bhi kai din lagte hain. Birthday ya family function ke liye order kar rahe hain to delivery par blindly depend na karein. Ye mera personal experience hai.",470,77,2026-09-19 12:45:14,Saturday,0.0,32.17.0.300,,0,-0.356,negative,1,0,1,1,non_english
d65914b2-479c-4917-aa8c-d96ccb4dbc33,Amazon,marketplace,1.0,low,the screen turned black again and again. God knows the reason but the app is not functioning on my phone.,105,20,2026-09-19 12:31:37,Saturday,0.0,32.17.0.300,,0,-0.16666666666666666,negative,1,0,1,3,returns_refunds_support
4097dea8-531d-4f5d-98fc-e9672e12ba17,Amazon,marketplace,5.0,high,how,3,1,2026-09-19 12:31:24,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
ccf58865-cbac-47b8-9889-f30dec9c307b,Amazon,marketplace,5.0,high,best app for shopping,21,4,2026-09-19 12:30:39,Saturday,0.0,32.17.0.300,,0,1.0,positive,0,0,0,-1,not_at_risk
e74bf2cd-d70c-4dad-bd41-a47f3baabe16,Amazon,marketplace,1.0,low,"Extremely disappointed with Amazon. I ordered a birthday gift for my 6-year-old daughter on Aug 31 for her Sept 11 birthday. Despite multiple delivery attempts, 4 customer-care calls, repeated apologies and firm assurances, the product never arrived. It was finally cancelled and refunded. As a father, it was heartbreaking to miss giving my daughter her birthday gift. I trusted Amazon and even promoted it through affiliate links, but after this experience, I no longer feel comfortable recommendin",500,77,2026-09-19 12:30:12,Saturday,0.0,32.17.0.300,,0,-0.10999999999999999,negative,1,0,1,3,returns_refunds_support
6f0f5c82-859b-4122-8a40-1b32661a7273,Amazon,marketplace,1.0,low,The app delivery is not in estimated date and also as a prime member I face this issue several times.The product delivery is saying to be done after 2 days of the estimated delivery date.Too bad,194,36,2026-09-19 12:23:13,Saturday,0.0,32.17.0.300,,0,-0.3499999999999999,negative,1,0,1,2,delivery_issues
cdbf8149-4e37-47ee-8842-af6134419c59,Amazon,marketplace,1.0,low,while installing it says your device is not compatible to this version .if some one has old android how they will install,121,22,2026-09-19 12:20:14,Saturday,0.0,,,0,0.1,positive,0,0,0,-1,not_at_risk
8829c280-7469-43a2-b782-36856252c9a8,Amazon,marketplace,1.0,low,"Utterly unprofessional operations, especially Amazon Fresh. insisting on personal attendance to the order and then suddenly cancelling the order waited the whole day for someone to come. no availability of help. no availability of phone number to contact No availablity of an email to raise complaint. last week cancelled my order at last minute my entire day was lost. This week delayed the order without any notice. you guys do know that we have another life. Never ever ordering again.",488,80,2026-09-19 12:14:28,Saturday,0.0,32.17.0.300,,0,0.02,neutral,0,0,0,-1,not_at_risk
219c62e0-c0d7-4f64-8b51-a7c46e1a9982,Amazon,marketplace,1.0,low,I have ordered first time from here. but the delivery partner is just pathetic he is not receiving the call I have call a lots of time really disgusting,152,29,2026-09-19 12:11:35,Saturday,0.0,32.17.0.300,,0,-0.5833333333333334,negative,1,0,1,2,delivery_issues
c481b068-fe4f-4856-bff0-b857bb3bfc2b,Amazon,marketplace,5.0,high,Good app,8,2,2026-09-19 12:10:37,Saturday,0.0,,,0,0.7,positive,0,0,0,-1,not_at_risk
365f4bb1-56dc-4fe0-b922-e77241480119,Amazon,marketplace,1.0,low,worat,5,1,2026-09-19 12:09:08,Saturday,0.0,32.12.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
11a473a2-6a58-4a47-8c0a-059570116728,Amazon,marketplace,5.0,high,Best app 👍🏻,11,3,2026-09-19 12:07:32,Saturday,0.0,32.17.0.300,,0,1.0,positive,0,0,0,-1,not_at_risk
de999dfa-534b-4a6a-b09b-1b879291d3be,Amazon,marketplace,5.0,high,Cool Shop Good,14,3,2026-09-19 12:02:59,Saturday,0.0,20.6.0.300,,0,0.5249999999999999,positive,0,0,0,-1,not_at_risk
e76fda87-c720-4247-aac6-203777d2643d,Amazon,marketplace,5.0,high,👍👍👍👍👍👍👍😁,8,1,2026-09-19 11:57:29,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
963af5fa-0d15-4f9c-971c-708bb44b094a,Amazon,marketplace,1.0,low,"⭐ Very poor product and terrible return service The product looks like steel in the pictures but is actually cheap-quality plastic. I applied for a return over a week ago, but no one has come to collect it. The delivery person says he doesn’t handle returns, and Amazon’s customer service number doesn’t answer. it's been two weeks now still no update or call from Amazon Very disappointing experience. Poor quality product and extremely poor after-sales service.",463,76,2026-09-19 11:53:10,Saturday,0.0,,,0,-0.5166666666666666,negative,1,0,1,3,returns_refunds_support
fcfddbbd-eaf1-4d31-8b21-cc2e785ac5a7,Amazon,marketplace,1.0,low,"order missing, no visibility, agents clueless and useless. false promises shared. Shity and incompetence workforce",114,15,2026-09-19 11:46:44,Saturday,0.0,32.17.0.300,,0,-0.3666666666666667,negative,1,0,1,3,returns_refunds_support
dfb2efa5-2055-4dc9-b40b-6e21fab19106,Amazon,marketplace,5.0,high,phaltu apk,10,2,2026-09-19 11:37:49,Saturday,0.0,,,0,0.0,neutral,0,0,0,-1,not_at_risk
47c202da-0765-467f-bae4-c4e12c8e80ad,Amazon,marketplace,1.0,low,Ordered some items from the Amazon minutes. And after order placement and payment it shows items are out of stock. Worst first experience. Don't try to buy anything from Amazon minutes.,185,31,2026-09-19 11:22:02,Saturday,0.0,32.17.0.300,,0,-0.375,negative,1,0,1,0,fake_products_fraud
682757a2-5942-462f-bf1b-efb309b98a8a,Amazon,marketplace,1.0,low,not refund my money,19,4,2026-09-19 11:10:39,Saturday,0.0,32.15.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
b1df2230-9a26-4eb7-818f-e25274ef288a,Amazon,marketplace,4.0,high,karan ଓକ,8,2,2026-09-19 11:02:24,Saturday,0.0,32.17.0.300,,0,0.0,neutral,0,0,0,-1,not_at_risk
